kpi_enum,territory,territory_code,group,value,cnt_cost_not_null,layer,value_data,value_data_prev,month,year,territory_en
avg_cost_per_one_ha,Дніпропетровська область,UA12000000000090473,,225988.700564972,599,-1,,,7,2023,"Dnipropetrovsk Oblast, Ukraine"
avg_cost_per_one_ha,Донецька область,UA14000000000091971,,487898.739139709,42,-1,,,7,2023,"Donetsk Oblast, Ukraine"
avg_cost_per_one_ha,Житомирська область,UA18000000000041385,,604046.24,403,-1,,,7,2023,"Zhytomyr Oblast, Ukraine"
avg_cost_per_one_ha,Закарпатська область,UA21000000000011690,,947853.450164294,484,-1,,,7,2023,"Zakarpattia Oblast, Ukraine"
avg_cost_per_one_ha,Запорізька область,UA23000000000064947,,520000,57,-1,,,7,2023,"Zaporizhzhia Oblast, Ukraine"
avg_cost_per_one_ha,Івано-Франківська область,UA26000000000069363,,532449.152542373,410,-1,,,7,2023,"Ivano-Frankivsk Oblast, Ukraine"
avg_cost_per_one_ha,Київська область,UA32000000000030281,,680323.767476085,1952,-1,,,7,2023,"Kyiv Oblast, Ukraine"
avg_cost_per_one_ha,Кіровоградська область,UA35000000000016081,,205479.452054795,232,-1,,,7,2023,"Kirovohrad Oblast, Ukraine"
avg_cost_per_one_ha,Луганська область,UA44000000000018893,,,0,-1,,,7,2023,"Luhansk Oblast, Ukraine"
avg_cost_per_one_ha,Львівська область,UA46000000000026241,,819892.545748116,980,-1,,,7,2023,"Lviv Oblast, Ukraine"
avg_cost_per_one_ha,Миколаївська область,UA48000000000039575,,120000,221,-1,,,7,2023,"Mykolaiv Oblast, Ukraine"
avg_cost_per_one_ha,Одеська область,UA51000000000030770,,319543.903656053,512,-1,,,7,2023,"Odesa Oblast, Ukraine"
avg_cost_per_one_ha,Полтавська область,UA53000000000028050,,201770.833333333,475,-1,,,7,2023,"Poltava Oblast, Ukraine"
avg_cost_per_one_ha,Рівненська область,UA56000000000066151,,318000,487,-1,,,7,2023,"Rivne Oblast, Ukraine"
avg_cost_per_one_ha,Сумська область,UA59000000000057109,,71294.8965694209,292,-1,,,7,2023,"Sumy Oblast, Ukraine"
avg_cost_per_one_ha,Тернопільська область,UA61000000000060328,,1473297.68,205,-1,,,7,2023,"Ternopil Oblast, Ukraine"
avg_cost_per_one_ha,Харківська область,UA63000000000041885,,399203.187250996,272,-1,,,7,2023,"Kharkiv Oblast, Ukraine"
avg_cost_per_one_ha,Херсонська область,UA65000000000030969,,227272.727272727,21,-1,,,7,2023,"Kherson Oblast, Ukraine"
avg_cost_per_one_ha,Хмельницька область,UA68000000000099709,,874809.166666667,464,-1,,,7,2023,"Khmelnytskyi Oblast, Ukraine"
avg_cost_per_one_ha,Черкаська область,UA71000000000010357,,313025.754422477,348,-1,,,7,2023,"Cherkasy Oblast, Ukraine"
avg_cost_per_one_ha,Чернівецька область,UA73000000000044923,,1200000,241,-1,,,7,2023,"Chernivtsi Oblast, Ukraine"
avg_cost_per_one_ha,Чернігівська область,UA74000000000025378,,302164.14,244,-1,,,7,2023,"Chernihiv Oblast, Ukraine"
avg_cost_per_one_ha,м. Київ,UA80000000000093317,,4368824.90458015,91,-1,,,7,2023,"Kyiv, Ukraine"
avg_cost_per_one_ha,м. Київ,UA80000000000093317,,4487704.91803279,87,-1,,,7,2023,"Kyiv, Ukraine"
avg_cost_per_one_ha,Україна,UA00000000000000000,,500290,11098,-1,,,8,2023,Ukraine
avg_cost_per_one_ha,Вінницька область,UA05000000000010236,,401612.903225806,684,-1,,,8,2023,"Vinnytsia Oblast, Ukraine"
avg_cost_per_one_ha,Волинська область,UA07000000000024379,,1080400.4,454,-1,,,8,2023,"Volyn Oblast, Ukraine"
avg_cost_per_one_ha,Дніпропетровська область,UA12000000000090473,,223068.406593407,743,-1,,,8,2023,"Dnipropetrovsk Oblast, Ukraine"
avg_cost_per_one_ha,Донецька область,UA14000000000091971,,454545.454545455,57,-1,,,8,2023,"Donetsk Oblast, Ukraine"
avg_cost_per_one_ha,Житомирська область,UA18000000000041385,,460478.265497188,442,-1,,,8,2023,"Zhytomyr Oblast, Ukraine"
avg_cost_per_one_ha,Закарпатська область,UA21000000000011690,,1178521.12676056,475,-1,,,8,2023,"Zakarpattia Oblast, Ukraine"
avg_cost_per_one_ha,Запорізька область,UA23000000000064947,,599238.333333333,62,-1,,,8,2023,"Zaporizhzhia Oblast, Ukraine"
avg_cost_per_one_ha,Івано-Франківська область,UA26000000000069363,,478600.849150849,528,-1,,,8,2023,"Ivano-Frankivsk Oblast, Ukraine"
avg_cost_per_one_ha,Київська область,UA32000000000030281,,739200,2068,-1,,,8,2023,"Kyiv Oblast, Ukraine"
avg_cost_per_one_ha,Кіровоградська область,UA35000000000016081,,205958.727885202,222,-1,,,8,2023,"Kirovohrad Oblast, Ukraine"
avg_cost_per_one_ha,Луганська область,UA44000000000018893,,,0,-1,,,8,2023,"Luhansk Oblast, Ukraine"
avg_cost_per_one_ha,Львівська область,UA46000000000026241,,958065.693430657,1053,-1,,,8,2023,"Lviv Oblast, Ukraine"
avg_cost_per_one_ha,Миколаївська область,UA48000000000039575,,97627.1186440678,267,-1,,,8,2023,"Mykolaiv Oblast, Ukraine"
avg_cost_per_one_ha,Одеська область,UA51000000000030770,,636562.5,550,-1,,,8,2023,"Odesa Oblast, Ukraine"
avg_cost_per_one_ha,Полтавська область,UA53000000000028050,,190065.6,541,-1,,,8,2023,"Poltava Oblast, Ukraine"
avg_cost_per_one_ha,Рівненська область,UA56000000000066151,,395652.173913043,458,-1,,,8,2023,"Rivne Oblast, Ukraine"
avg_cost_per_one_ha,Сумська область,UA59000000000057109,,69583.3333333333,323,-1,,,8,2023,"Sumy Oblast, Ukraine"
avg_cost_per_one_ha,Тернопільська область,UA61000000000060328,,1619101.19164787,252,-1,,,8,2023,"Ternopil Oblast, Ukraine"
avg_cost_per_one_ha,Харківська область,UA63000000000041885,,405423.171733772,314,-1,,,8,2023,"Kharkiv Oblast, Ukraine"
avg_cost_per_one_ha,Херсонська область,UA65000000000030969,,1468442,10,-1,,,8,2023,"Kherson Oblast, Ukraine"
avg_cost_per_one_ha,Хмельницька область,UA68000000000099709,,651650.86,542,-1,,,8,2023,"Khmelnytskyi Oblast, Ukraine"
avg_cost_per_one_ha,Черкаська область,UA71000000000010357,,258756.111929308,358,-1,,,8,2023,"Cherkasy Oblast, Ukraine"
avg_cost_per_one_ha,Чернівецька область,UA73000000000044923,,1079200,269,-1,,,8,2023,"Chernivtsi Oblast, Ukraine"
avg_cost_per_one_ha,Чернігівська область,UA74000000000025378,,200000,296,-1,,,8,2023,"Chernihiv Oblast, Ukraine"
avg_cost_per_one_ha,м. Київ,UA80000000000093317,,8234914.09484569,130,-1,,,8,2023,"Kyiv, Ukraine"
avg_cost_per_one_ha,м. Київ,UA80000000000093317,,8234914.09484569,130,-1,,,8,2023,"Kyiv, Ukraine"
avg_cost_per_one_ha,м. Київ,UA80000000000093317,,10210000,43,-1,,,8,2023,"Kyiv, Ukraine"
avg_cost_per_one_ha,Україна,UA00000000000000000,,510000,10701,-1,,,9,2023,Ukraine
avg_cost_per_one_ha,Вінницька область,UA05000000000010236,,362179.296346414,588,-1,,,9,2023,"Vinnytsia Oblast, Ukraine"
avg_cost_per_one_ha,Волинська область,UA07000000000024379,,1314379.24,442,-1,,,9,2023,"Volyn Oblast, Ukraine"
avg_cost_per_one_ha,Дніпропетровська область,UA12000000000090473,,211250.796908771,668,-1,,,9,2023,"Dnipropetrovsk Oblast, Ukraine"
avg_cost_per_one_ha,Донецька область,UA14000000000091971,,384000,75,-1,,,9,2023,"Donetsk Oblast, Ukraine"
avg_cost_per_one_ha,Житомирська область,UA18000000000041385,,510105.939104478,402,-1,,,9,2023,"Zhytomyr Oblast, Ukraine"
avg_cost_per_one_ha,Закарпатська область,UA21000000000011690,,1119981.41718421,548,-1,,,9,2023,"Zakarpattia Oblast, Ukraine"
avg_cost_per_one_ha,Запорізька область,UA23000000000064947,,529277.877207999,62,-1,,,9,2023,"Zaporizhzhia Oblast, Ukraine"
avg_cost_per_one_ha,Івано-Франківська область,UA26000000000069363,,452614.705882353,561,-1,,,9,2023,"Ivano-Frankivsk Oblast, Ukraine"
avg_cost_per_one_ha,Київська область,UA32000000000030281,,673720,2109,-1,,,9,2023,"Kyiv Oblast, Ukraine"
avg_cost_per_one_ha,Кіровоградська область,UA35000000000016081,,216138.328530259,243,-1,,,9,2023,"Kirovohrad Oblast, Ukraine"
avg_cost_per_one_ha,Луганська область,UA44000000000018893,,,0,-1,,,9,2023,"Luhansk Oblast, Ukraine"
avg_cost_per_one_ha,Львівська область,UA46000000000026241,,921473.083333333,978,-1,,,9,2023,"Lviv Oblast, Ukraine"
avg_cost_per_one_ha,Миколаївська область,UA48000000000039575,,113317.963672056,214,-1,,,9,2023,"Mykolaiv Oblast, Ukraine"
avg_cost_per_one_ha,Одеська область,UA51000000000030770,,408376.872169976,528,-1,,,9,2023,"Odesa Oblast, Ukraine"
avg_cost_per_one_ha,Полтавська область,UA53000000000028050,,179856.115107914,499,-1,,,9,2023,"Poltava Oblast, Ukraine"
avg_cost_per_one_ha,Рівненська область,UA56000000000066151,,550800,493,-1,,,9,2023,"Rivne Oblast, Ukraine"
avg_cost_per_one_ha,Сумська область,UA59000000000057109,,71353.2633500685,314,-1,,,9,2023,"Sumy Oblast, Ukraine"
avg_cost_per_one_ha,Тернопільська область,UA61000000000060328,,1754156.76,238,-1,,,9,2023,"Ternopil Oblast, Ukraine"
avg_cost_per_one_ha,Харківська область,UA63000000000041885,,440000,293,-1,,,9,2023,"Kharkiv Oblast, Ukraine"
avg_cost_per_one_ha,Херсонська область,UA65000000000030969,,1884570.08244994,19,-1,,,9,2023,"Kherson Oblast, Ukraine"
avg_cost_per_one_ha,Хмельницька область,UA68000000000099709,,664774.261874198,460,-1,,,9,2023,"Khmelnytskyi Oblast, Ukraine"
avg_cost_per_one_ha,Черкаська область,UA71000000000010357,,285000,397,-1,,,9,2023,"Cherkasy Oblast, Ukraine"
avg_cost_per_one_ha,Чернівецька область,UA73000000000044923,,1427728.61356932,253,-1,,,9,2023,"Chernivtsi Oblast, Ukraine"
avg_cost_per_one_ha,Чернігівська область,UA74000000000025378,,266666.666666667,259,-1,,,9,2023,"Chernihiv Oblast, Ukraine"
avg_cost_per_one_ha,м. Київ,UA80000000000093317,,12776696.1498439,58,-1,,,9,2023,"Kyiv, Ukraine"
avg_cost_per_one_ha,м. Київ,UA80000000000093317,,12893392.2996878,57,-1,,,9,2023,"Kyiv, Ukraine"
avg_cost_per_one_ha,м. Київ,UA80000000000093317,,13571995.5898567,55,-1,,,9,2023,"Kyiv, Ukraine"
avg_cost_per_one_ha,Україна,UA00000000000000000,,524682.763703106,10720,-1,,,10,2023,Ukraine
avg_cost_per_one_ha,Вінницька область,UA05000000000010236,,362064.220183486,610,-1,,,10,2023,"Vinnytsia Oblast, Ukraine"
avg_cost_per_one_ha,Волинська область,UA07000000000024379,,1223214.28571429,465,-1,,,10,2023,"Volyn Oblast, Ukraine"
avg_cost_per_one_ha,Дніпропетровська область,UA12000000000090473,,208832.693562218,752,-1,,,10,2023,"Dnipropetrovsk Oblast, Ukraine"
avg_cost_per_one_ha,Донецька область,UA14000000000091971,,376300,55,-1,,,10,2023,"Donetsk Oblast, Ukraine"
avg_cost_per_one_ha,Житомирська область,UA18000000000041385,,609639.998538986,382,-1,,,10,2023,"Zhytomyr Oblast, Ukraine"
avg_cost_per_one_ha,Закарпатська область,UA21000000000011690,,897214.68,524,-1,,,10,2023,"Zakarpattia Oblast, Ukraine"
avg_cost_per_one_ha,Запорізька область,UA23000000000064947,,540000,89,-1,,,10,2023,"Zaporizhzhia Oblast, Ukraine"
avg_cost_per_one_ha,Івано-Франківська область,UA26000000000069363,,512938.321596244,494,-1,,,10,2023,"Ivano-Frankivsk Oblast, Ukraine"
avg_cost_per_one_ha,Київська область,UA32000000000030281,,676767.676767677,2013,-1,,,10,2023,"Kyiv Oblast, Ukraine"
avg_cost_per_one_ha,Кіровоградська область,UA35000000000016081,,193602.259559676,232,-1,,,10,2023,"Kirovohrad Oblast, Ukraine"
avg_cost_per_one_ha,Луганська область,UA44000000000018893,,,0,-1,,,10,2023,"Luhansk Oblast, Ukraine"
avg_cost_per_one_ha,Львівська область,UA46000000000026241,,1071400,1061,-1,,,10,2023,"Lviv Oblast, Ukraine"
avg_cost_per_one_ha,Миколаївська область,UA48000000000039575,,114400.750764387,242,-1,,,10,2023,"Mykolaiv Oblast, Ukraine"
avg_cost_per_one_ha,Одеська область,UA51000000000030770,,614285.714285714,585,-1,,,10,2023,"Odesa Oblast, Ukraine"
avg_cost_per_one_ha,Полтавська область,UA53000000000028050,,188785.64948078,486,-1,,,10,2023,"Poltava Oblast, Ukraine"
avg_cost_per_one_ha,Рівненська область,UA56000000000066151,,253118.644067797,474,-1,,,10,2023,"Rivne Oblast, Ukraine"
avg_cost_per_one_ha,Сумська область,UA59000000000057109,,68175.8335681413,282,-1,,,10,2023,"Sumy Oblast, Ukraine"
avg_cost_per_one_ha,Тернопільська область,UA61000000000060328,,1586666.66666667,201,-1,,,10,2023,"Ternopil Oblast, Ukraine"
avg_cost_per_one_ha,Харківська область,UA63000000000041885,,400964.63022508,252,-1,,,10,2023,"Kharkiv Oblast, Ukraine"
avg_cost_per_one_ha,Херсонська область,UA65000000000030969,,322613.636363636,12,-1,,,10,2023,"Kherson Oblast, Ukraine"
avg_cost_per_one_ha,Хмельницька область,UA68000000000099709,,787217.142083897,502,-1,,,10,2023,"Khmelnytskyi Oblast, Ukraine"
avg_cost_per_one_ha,Черкаська область,UA71000000000010357,,287964,401,-1,,,10,2023,"Cherkasy Oblast, Ukraine"
avg_cost_per_one_ha,Чернівецька область,UA73000000000044923,,1330371.50617284,240,-1,,,10,2023,"Chernivtsi Oblast, Ukraine"
avg_cost_per_one_ha,Чернігівська область,UA74000000000025378,,237416.904083571,295,-1,,,10,2023,"Chernihiv Oblast, Ukraine"
avg_cost_per_one_ha,м. Київ,UA80000000000093317,,11408062.5,71,-1,,,10,2023,"Kyiv, Ukraine"
avg_cost_per_one_ha,м. Київ,UA80000000000093317,,11408062.5,71,-1,,,10,2023,"Kyiv, Ukraine"
avg_cost_per_one_ha,Україна,UA00000000000000000,,500000,10015,-1,,,11,2023,Ukraine
avg_cost_per_one_ha,Вінницька область,UA05000000000010236,,397302.784222738,676,-1,,,11,2023,"Vinnytsia Oblast, Ukraine"
avg_cost_per_one_ha,Волинська область,UA07000000000024379,,1148835.66666667,434,-1,,,11,2023,"Volyn Oblast, Ukraine"
avg_cost_per_one_ha,Дніпропетровська область,UA12000000000090473,,180000,625,-1,,,11,2023,"Dnipropetrovsk Oblast, Ukraine"
avg_cost_per_one_ha,Донецька область,UA14000000000091971,,361763.295993541,66,-1,,,11,2023,"Donetsk Oblast, Ukraine"
avg_cost_per_one_ha,Житомирська область,UA18000000000041385,,654846.666666667,415,-1,,,11,2023,"Zhytomyr Oblast, Ukraine"
avg_cost_per_one_ha,Закарпатська область,UA21000000000011690,,1245843.74446824,442,-1,,,11,2023,"Zakarpattia Oblast, Ukraine"
avg_cost_per_one_ha,Запорізька область,UA23000000000064947,,553129.548762736,85,-1,,,11,2023,"Zaporizhzhia Oblast, Ukraine"
avg_cost_per_one_ha,Івано-Франківська область,UA26000000000069363,,376718.297460181,458,-1,,,11,2023,"Ivano-Frankivsk Oblast, Ukraine"
avg_cost_per_one_ha,Київська область,UA32000000000030281,,700000,1916,-1,,,11,2023,"Kyiv Oblast, Ukraine"
avg_cost_per_one_ha,Кіровоградська область,UA35000000000016081,,194972.687359608,230,-1,,,11,2023,"Kirovohrad Oblast, Ukraine"
avg_cost_per_one_ha,Луганська область,UA44000000000018893,,,0,-1,,,11,2023,"Luhansk Oblast, Ukraine"
avg_cost_per_one_ha,Львівська область,UA46000000000026241,,895000,927,-1,,,11,2023,"Lviv Oblast, Ukraine"
avg_cost_per_one_ha,Миколаївська область,UA48000000000039575,,95989.4003055768,244,-1,,,11,2023,"Mykolaiv Oblast, Ukraine"
avg_cost_per_one_ha,Одеська область,UA51000000000030770,,569568.755085435,477,-1,,,11,2023,"Odesa Oblast, Ukraine"
avg_cost_per_one_ha,Полтавська область,UA53000000000028050,,155660,465,-1,,,11,2023,"Poltava Oblast, Ukraine"
avg_cost_per_one_ha,Рівненська область,UA56000000000066151,,449293.966623877,423,-1,,,11,2023,"Rivne Oblast, Ukraine"
avg_cost_per_one_ha,Сумська область,UA59000000000057109,,64968.794655253,258,-1,,,11,2023,"Sumy Oblast, Ukraine"
avg_cost_per_one_ha,Тернопільська область,UA61000000000060328,,1824654.62274176,214,-1,,,11,2023,"Ternopil Oblast, Ukraine"
avg_cost_per_one_ha,Харківська область,UA63000000000041885,,235183.443085607,283,-1,,,11,2023,"Kharkiv Oblast, Ukraine"
avg_cost_per_one_ha,Херсонська область,UA65000000000030969,,1883333.33333333,15,-1,,,11,2023,"Kherson Oblast, Ukraine"
avg_cost_per_one_ha,Хмельницька область,UA68000000000099709,,552062.085106383,382,-1,,,11,2023,"Khmelnytskyi Oblast, Ukraine"
avg_cost_per_one_ha,Черкаська область,UA71000000000010357,,242182.131410256,367,-1,,,11,2023,"Cherkasy Oblast, Ukraine"
avg_cost_per_one_ha,Чернівецька область,UA73000000000044923,,1170242.05748865,285,-1,,,11,2023,"Chernivtsi Oblast, Ukraine"
avg_cost_per_one_ha,Чернігівська область,UA74000000000025378,,140000,226,-1,,,11,2023,"Chernihiv Oblast, Ukraine"
avg_cost_per_one_ha,м. Київ,UA80000000000093317,,4047242.4541695,102,-1,,,11,2023,"Kyiv, Ukraine"
avg_cost_per_one_ha,м. Київ,UA80000000000093317,,4300183.63064008,100,-1,,,11,2023,"Kyiv, Ukraine"
avg_cost_per_one_ha,м. Київ,UA80000000000093317,,10843617.8215223,42,-1,,,11,2023,"Kyiv, Ukraine"
